entity_id,alias,canonical
l2r15t9aassytzm,BIDVESTCO LIMITED,BIDVESTCO
ec1riiyllz854hp,AUTO SERIES INVESTMENT LIMITED,AUTO SERIES INVESTMENT LIMITED
hl2t8cfjbvj0uev,BARLOWORLD LIMITED,BARLOWORLD
faw6mfzbrb7oi0x,ASSET BACKED ARB SEC (PTY) LTD,ASSET BACKED ARB SEC (PTY) LTD
j89kir6ix172mmb,Saul Francesco Uys Rootenberg,Saul Francesco Uys Rootenberg
duzdz9y5zy2wrz1,AUTO LOAN INVESTMENTS III LIMITED,AUTO LOAN INVESTMENTS III LIMITED
h8u560w87e96t8m,Sazingane Fetman,Sazingane Fetman
evevmc1y5cxj4t4,BARCLAYS AFRICA GROUP LIMITED,BARCLAYS AFRICA GROUP LIMITED
i2vyhweq4pd7w7i,BANK WINDHOEK LIMITED,BANK WINDHOEK LIMITED
d1o4gz3mdanfbc9,ATLANTIC LEAF PROPERTIES LIMITED,ATLANTIC LEAF PROPERTIES LIMITED
k6vahv0gyk385ru,BLUE LABEL TELECOMS LIMITED,BLUE LABEL TELECOMS
m0fav5f5to47jfk,BARNARD JACOBS MELLET HOLDINGS LTD,BARNARD JACOBS MELLET HOLDINGS
sc385cyn9hxvvgq,Macquarie First South Corporate Finance (Pty) Ltd,Macquarie First South Corporate Finance (Pty) Ltd
doqz24a5u9ilt1f,Sbonelo Clement Mbeje,Sbonelo Clement Mbeje
gm96hx104fo6ynb,BNP PARIBAS ARBITRAGE ISSUANCE B.V.,BNP PARIBAS ARBITRAGE ISSUANCE B.V.
60opo3au8eivbov,BHP BILLITON PLC,BHP Billiton PLC
oxs1dv8w1m564r0,Sicelo Patrick Mfengu,Sicelo Patrick Mfengu
c0nttofq4d6ggp2,BMW FINANCIAL SERVICES SA (PTY) LTD,BMW FINANCIAL SERVICES SA (PTY) LTD
evvredkqgvql9ql,BRIMSTONE INVESTMENT CORPORATION LD,BRIMSTONE INVESTMENT CORPORATION LD
od9g04ig12w85zg,BOWLER METCALF LIMITED,BOWLER METCALF
mxgezrxcguj5mjx,BRIKOR LIMITED,BRIKOR
k1vd9ecdcigcirb,CAMAC ENERGY INCORPORATED,CAMAC ENERGY INCORPORATED
crspgkqzbv5kaig,BOPHUTHATSWANA ADMIN BOARD,BOPHUTHATSWANA ADMIN BOARD
hcvuoxxqk4h61z8,BRANDCORP (PROPRIETARY) LIMITED,BRANDCORP (PROPRIETARY) LIMITED
on9089hqo0bc89f,NOLANDS INC,NOLANDS
gj8xq0xeb9ckhzb,BRIAN PORTER HOLDINGS LIMITED,BRIAN PORTER HOLDINGS LIMITED
h235f8w1lt99t93,Sbongile Philomena Dlamini,Sbongile Philomena Dlamini
btotbk8rztdz0ea,BUILDMAX LIMITED,BUILDMAX
e3klsdvx5h55pi4,Schalk Willem Van Der Merwe,Schalk Willem Van Der Merwe
ox1t8fo16g12ho3,Schylah Schreuder,Schylah Schreuder
ciausemb7544iq9,CAPEVIN HOLDINGS LIMITED,CAPEVIN HOLDINGS
j3hz1tb1lb5hn37,BLUE DIAMOND INVEST NO 3 (PTY) LTD,BLUE DIAMOND INVEST NO 3 (PTY) LTD
krswprb6rdmaf0q,CALGRO M3 DEVELOPMENTS LIMITED,CALGRO M3 DEVELOPMENTS
jiul55hwnkxkmpg,Sinako Consulting - Trading 630,Sinako Consulting
j71ewpkbwozm80n,Mochochonono Cooperative,Mochochonono Cooperative
el00l9okl9ede0g,Advisorty Board for SANACO,Advisorty Board for SANACO
f146frbuzs7iy49,Bridge-a-Gap,Bridge-a-Gap
ngqvd16o9as7uvi,CAPITAL PROPERTY FUND,CAPITAL PROPERTY FUND NOMINEES
kfudkq13q5nygzf,Ingwenya Group trading as African Spirit Trading 392,Ingwenya Group trading as African Spirit Trading 392
es9ldcavmb0p3pq,CAPITEC BANK HOLDINGS LIMITED,CAPITEC BANK HOLDINGS
kp9030vi9wcfz99,CAPITAL & COUNTIES PROPERTIES PLC,CAPITAL & COUNTIES PROPERTIES PLC
do73l2qb5mcz9ct,Sipho Caiphas Nkosi,Sipho Caiphas Nkosi
nua8k4h2tght98e,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality
k7hncaqo2e0eb53,Scott Taylor Peek,Scott Taylor Peek
bo56x47ky756t70,COMMISSIONER STREET NO 1 (PTY) LTD,COMMISSIONER STREET NO 1 (PTY) LTD
d2ud94kdxfu314z,BAUBA PLATINUM LIMITED,BAUBA PLATINUM
cbemkspwfy932xp,CLICKS GROUP LIMITED,CLICKS GROUP
lk3rbzhnpy7j2xa,CLINDEB INVESTMENTS LIMITED,CLINDEB INVESTMENTS
lhs3gwv9ei0fbel,COMBINED MOTOR HOLDINGS LIMITED,COMBINED MOTOR HOLDINGS
eqv0cqjj576us22,BANK OF CHINA LIMITED,BANK OF CHINA LIMITED
lfqrm588c2phajd,COMPU-CLEARING OUTSOURCING LIMITED,COMPU-CLEARING OUTSOURCING
bcqmzaf5hizpcoc,Icebofuthi Trading,ICEBOFUTHI TRADING
fiszp6pbcxdeswm,2010 Fifa World Cup Organising Committee,2010 FIFA World Cup LOC
bdyw4doxw67407k,Vadacom 67 Units,Vadacom 67 Units
h4u2xlvjs09x7s0,CORONATION FUND MANAGERS LIMITED,CORONATION FUND MANAGERS
ni2g4w3wblijpjf,Seadimo Angeline Madibo,Seadimo Angeline Madibo
fav58ue7v9u7qkw,Seaketso Lizzie Rose Mpinga,Seaketso Lizzie Rose Mpinga
bbazhhjg8d7s6r4,CORWIL INVESTMENTS LIMITED,CORWIL INVESTMENTS
eba5tg75yxlumy3,CURRO HOLDINGS LIMITED,CURRO HOLDINGS
n2jn5fkh540ga1a,DRDGOLD LIMITED,DRDGOLD
gqzvz00tadme0od,DEMINDEX RES CORP (SA) (PTY) LTD,DEMINDEX RES CORP (SA) (PTY) LTD
h18o96a5ojaxe2a,Sebastian Kabelo Nanie,Sebastian Kabelo Nanie
dktepdrobzlaoj1,Isabelo Holdings,Isabelo Holdings
g6pj46htfkpa30l,Umntla Trading,Umntla Trading
m69izjz34oefbh2,Sebastian Mathew Vattakunnel,Sebastian Mathew Vattakunnel
na7vprp4ukvr12m,EAGLE BONDS ONE (PTY) LIMITED,EAGLE BONDS ONE (PTY) LIMITED
hjdgv61q9mm7nyb,COMMAND HOLDINGS LIMITED,COMMAND HOLDINGS
ga51u9ecfmlq5y9,DISCOVERY LIMITED,DISCOVERY
nw1bho3s5d8iucp,Sebenzile Ellen Mabhija,Sebenzile Ellen Mabhija
c2g54bmzqlhx6va,Sebenzile Kiva,Sebenzile Kiva
mvi1tgl9whzprnk,Sebenzile Zuma,Sebenzile Zuma
md63so8c9fb62zw,Seilatsatsi Agnes Maphela,Seilatsatsi Agnes Maphela
bp7llakzvqmrrsk,EOH HOLDINGS LIMITED,EOH HOLDINGS
cwtdkb8qdcck1v7,CLIENTELE LIMITED,CLIENTELE
emfg7jx1ibldb91,PricewaterhouseCoopers Corporate Finance (Pty) Ltd,PricewaterhouseCoopers Corporate Finance (Pty) Ltd
j53z5yf1wr1mioq,Sebongile Meshack Galekhutle,Sebongile Meshack Galekhutle
ec9ahxjh82foqvb,Sebolelo Lillian Diale,Sebolelo Lillian Diale
m5ncrz43edx55hl,Sebope Abram Tladi,Sebope Abram Tladi
mu08ydv3a7e4cy4,Sechaba Petrose Liphapang,Sechaba Petrose Liphapang
js0sx71s1v01ibm,Secruse Tanyane Mashile,Secruse Tanyane Mashile
bl54px2rduxi8hs,Secwakae Jacob Leeuw,Secwakae Jacob Leeuw
ec05evb64rioxcd,Sedikanno Wycliff Setshogoe,Sedikanno Wycliff Setshogoe
kdcqcqknhvnnh8d,Seemola Hellen Takalo,Seemola Hellen Takalo
tc8mobvcmobznj0,Seemole Mirriam Chokoe,Seemole Mirriam Chokoe
g4dzqz0eis0w8k6,CONDUIT CAPITAL LIMITED,CONDUIT CAPITAL
gztpd7rc738d97r,Sibanye Gold Ltd.[Non Executive Director],Sibanye Gold Ltd.
kdiccadmuoiwpb2,Umntla Training,Umntla Training
l8omy39kq99wp3h,Fifa 2010 Local Organising Committee [Alternate Director],2010 FIFA World Cup LOC
nv6t2wwql10qkuf,Sefora Hixsonia Ntombela,Sefora Hixsonia Ntombela
c0fajd8hh5qpdx9,Segametsi Francinah Pheto,Segametsi Francinah Pheto
oydhh19brohvaoj,Segametsi Maureen Pholose,Segametsi Maureen Pholose
jqbfvv85m5zkpcb,Segapu Martha Mahapa,Segapu Martha Mahapa
cf57jhurrjbbufw,Seinamele Michael Mashilo,Seinamele Michael Mashilo
eo5y3t9o2k4fvqh,Seipati Beauty Nthimole,Seipati Beauty Nthimole
j2jyi60aijf062n,Seipati Lenah Masimong,Seipati Lenah Masimong
btezo9jpbouvcfl,Seipati Florence Ndlovu,Seipati Florence Ndlovu
lh42jfz8zgm3sna,Multi projects,INVALID
n967qmbscs4b206,Sidney Nicholas Moagi,Sidney Nicholas Moagi
lm474nap0s39y8l,Sekalleng Job Peane,Sekalleng Job Peane
n1pe6b8cgq5dry0,Sekhalo Paulus Mthembu,Sekhalo Paulus Mthembu
g16es8e4s80wu63,Seka Majara Mathalea Mopeli,Seka Majara Mathalea Mopeli
pep8ycu6ojqzdu8,Sekwele Maria Mthembu,Sekwele Maria Mthembu
fj03w6yxj9cvg96,Selaelo Donald Sekgobela,Selaelo Donald Sekgobela
ijd9cjj4oh5boeb,Selaelo Jacqueline Mpolobosho,Selaelo Jacqueline Mpolobosho
pe1nk573vs3szv1,Selaelo Ludwiq Mugwena,Selaelo Ludwiq Mugwena
byn9o45ghbo62sr,Selaelo Regina Mphahlele,Selaelo Regina Mphahlele
gvbe1gzl2kq9mze,Selaelo Senwamadi,Selaelo Senwamadi
ir3wvwdo3fb0tmz,Selamuel Reuben Pitseng,Selamuel Reuben Pitseng
mm0yghzv3oi0vqv,Selata Nkwane,Selata Nkwane
ers95ln54djxepm,Selby Mbetse,Selby Mbetse
l7iwtebyu156njg,Selebatso Rebecca Mogorosi,Selebatso Rebecca Mogorosi
frboegs38t7j1c6,Selekiso Edward Kepadisa,Selekiso Edward Kepadisa
dvs72ghhfaemqaq,Selikane Aaron Seobi,Selikane Aaron Seobi
mobryjrpa9b5wtc,Selinah Keodihetse Lesley,Selinah Keodihetse Lesley
htly7mkmus44i3j,Selinah Mathabela Nyama,Selinah Mathabela Nyama
ojfeyqbdwx24yod,Selina Thojana Lebona,Selina Thojana Lebona
bmjy18vwigf05w5,Sello Abram Ndlovu,Sello Abram Ndlovu
n14tbuzxcz6955a,Sello Albert Letsoalo,Sello Albert Letsoalo
lzvh85l6701nlfz,Sello Albert Tleane,Sello Albert Tleane
bcdubnu0qpv6798,Sello Elias Lediga,Sello Elias Lediga
jtfmzk6ogwy5t2e,Sello Erick Baloyi,Sello Erick Baloyi
l8n1d02a0jnhumf,Sidney Peter Organe,Sidney Peter Organe
gz59pf75pk9bku8,B + T Trading,B + T Trading
bu9yxp3mm4uz5xy,Sello Issac Tladi,Sello Issac Tladi
jhb6b9ztlrocdou,Sello Jerry Mokgoko,Sello Jerry Mokgoko
myufqaern2b0zhr,Sello Joel Sekete,Sello Joel Sekete
c5runzj1jeohdam,Selwane Michael Letsoalo,Selwane Michael Letsoalo
mgb2miuj7tic59w,BOE BANK LIMITED,BOE BANK LIMITED
g3rrlt949lzopgi,Magwedile Trading,Magwedile Trading
khsc5m3iyppkgpa,MICT Properties,MICT Properties (Pty) Ltd
c6ju2d81mx20q57,EXXARO RESOURCES LIMITED,EXXARO RESOURCES
gqm5pngqbbtm131,Collateralised Auto receivables Secur 1 (Pty) Ltd,Collateralised Auto receivables Secur 1 (Pty) Ltd
dg97j3btfsy1tck,Sello Joseph Makhurupetji,Sello Joseph Makhurupetji
bm71ks5gj0i4way,Sellwane Rosinah Moloi,Sellwane Rosinah Moloi
fquzxv6c7t6hy9u,Doreen Zamantungwa Sbusisiwe Senokoanyane,Doreen Zamantungwa Sbusisiwe Senokoanyane
d6xk33hgfs2n3of,DIAMONDCORP PLC,DIAMONDCORP PLC
kb6jk8l1gl4hjna,FINBOND GROUP LIMITED,FINBOND GROUP
d0wdcglotdiy5ly,Sellwane Suzen Shopho,Sellwane Suzen Shopho
o126h00ka11qkf0,Sello Paul Phulo,Sello Paul Phulo
kc4hahybhdbp37v,Sello Meshack Maetso,Sello Meshack Maetso
c5pm95eea63rjf5,Sello Silvester Seiphetlho,Sello Silvester Seiphetlho
dlgumx9uq61l9tx,Sello Victor Thobakgale,Sello Victor Thobakgale
jlczftioz4xk8jt,Tesso Trading 1056,Tesso Trading 1056
jb201gm4k7ywcza,Selome Petrose Mamatu,Selome Petrose Mamatu
fxd334xgluzd83z,Selvyn Deswick Arendse,Selvyn Deswick Arendse
csweuye9ctl0l8f,Sidumo Leo Mbanjwa,Sidumo Leo Mbanjwa
u33hegb84tdpi1y,Sifiso Barnabas Mchunu,Sifiso Barnabas Mchunu
bx8dybgxzrhtgdb,Sifiso Bongani Tshabangu,Sifiso Bongani Tshabangu
57fb7m0j3b2jila,Sifiso Brilliance Ngomane,Sifiso Brilliance Ngomane
lxrg4yeb58avf65,Sifiso Enock Mbatha,Sifiso Enock Mbatha
l67ycpdioay55yo,Sifiso Musawenkosi Sonjica,Sifiso Musawenkosi Sonjica
oaewy5xvvn0ph9d,GLENCORE PLC,GLENCORE PLC
bseg0s3l24splr9,DIGICORE HOLDINGS LIMITED,DIGICORE HOLDINGS
jmroqcfv2bxykvx,FOUNTAINHEAD PROPERTY TRUST,FOUNTAINHEAD PROPERTY TRUST
o907cndyqdgh6az,Setlhabetsi Joseph Segano,Setlhabetsi Joseph Segano
jqdzbohrzizvy5z,FARITEC HOLDINGS LIMITED,FARITEC HOLDINGS LIMITED
ej4j0yqpugf2919,GOLIATH GOLD MINING LIMITED,GOLIATH GOLD MINING
c7tjr50aqbadrt5,Sifiso Siziba,Sifiso Siziba
fsjg0wa8ba95svd,FREESTONE FINANCE CO (PTY) LIMITED,FREESTONE FINANCE CO (PTY) LIMITED
i5wmjlzrtc3626h,BDO SOUTH AFRICA INCORPORATED,BDO SOUTH AFRICA
nim8siu1l3h8i0q,INVESTEC BANK LTD,INVESTEC BANK
j5cb05ctbc956am,GRAINFLOW INVESTMENTS LIMITED,GRAINFLOW INVESTMENTS
dy6uvj6mzozlex7,Digistar Constellation Electronics (Pty) Ltd [In Deregistration],Digistar Constellation Electronics (Pty) Ltd
ocvb263fdherxrf,Liberty,Liberty
lat1mtdayp7gwrv,EKURHULENI METRO MUNICIPLALITY,EKURHULENI METRO MUNICIPLALITY
kc2gp34zobfyt2v,Semakaleng Rachel Metseesele,Semakaleng Rachel Metseesele
iyqtjemio7a4b4y,Senias Dallas Mokone,Senias Dallas Mokone
cbzcjx7mlcwza90,Senzosenkosi Ephraim Ngema,Senzosenkosi Ephraim Ngema
iyn6xdts76y85ry,Senior Ngoepe,Senior Ngoepe
mom1xo033skcbh0,Shado Nhlapho,Shado Nhlapho
e6k6zid2enn19tj,Shamielah Mc Connie,Shamielah Mc Connie
fidbl10y748qjnq,Sentle Lavius Emmanuel Fenyane,Sentle Lavius Emmanuel Fenyane
fwpqn43p8vragrw,Sephalane David Sebelebele,Sephalane David Sebelebele
h04dlpc8orvq32r,Sentletse Lionel Diakanyo,Sentletse Lionel Diakanyo
hthwhf9akk42x5z,Sepuki Johannes Monyetshwale,Sepuki Johannes Monyetshwale
hsfz34tkkgx19w6,Senzeni Zokwana,Senzeni Zokwana
gbjo04w9bstahtc,Serame Gideon Motsuengane,Serame Gideon Motsuengane
mv6cvikt8dyd9e0,Sepeke Davis Matji,Sepeke Davis Matji
c96wksan3ztfx2b,Serena Jacob,Serena Jacob
ijbgc9wlecfl8an,Serake Solomon Mashishi,Serake Solomon Mashishi
1k5bt6y3ej1sy2o,GRAYSTON CONDUIT 1 (RF) LTD,GRAYSTON CONDUIT 1 (RF) LTD
j39k9awb09ztka6,Serialong Paulina Malete,Serialong Paulina Malete
bjh2jlkefgvr1b7,Setshabe Kate Serage,Setshabe Kate Serage
jmkcn0l0dpxjlzr,IMPALA PLATINUM HOLDINGS LIMITED,IMPALA PLATINUM HOLDINGS
ihyzw79tr93nxgu,Sesana Reinolda Dhlamini,Sesana Reinolda Dhlamini
e601jl9c6wjtoao,Seropane Senyane Alton Mphethi,Seropane Senyane Alton Mphethi
eit0z04tntfn0ge,Setjakadume Enos Ramaepadi,Setjakadume Enos Ramaepadi
koeo8yzlevyg41a,Sesinyana Anna Mangwane,Sesinyana Anna Mangwane
lrihqis9wqo7t2r,Sesitoa Mountbatten Rasethaba,Sesitoa Mountbatten Rasethaba
lzlneqo2u8q8iup,Abdool Kader Essop,Abdool Kader Essop
ouvtb0rpu4u2e09,Abdool Razak Goolam Noorbhai,Abdool Razak Goolam Noorbhai
gztn63ju64lgkab,Aaron Bhekuyise Khumalo,Aaron Bhekuyise Khumalo
d19cbkl9yw89o86,Abdool Razak Jooma,Abdool Razak Jooma
8abp1d52b168pk6,Aaron Thulani Shongwe,Aaron Thulani Shongwe
kp19t6uk3cpc44y,Abdool Sattar Akoob,Abdool Sattar Akoob
cuptqxgoxioj5d8,Abdool Razak Ebrahim,Abdool Razak Ebrahim
hbw24p0ek1vkkad,Abduragiem Abderoef,Abduragiem Abderoef
myczfpx45bexd6x,A A E Seirlis,A A E Seirlis
okw0me70ux63feu,Abram Khoza,Abram Khoza
cev2pjds4k0x8ii,Abdullah Abderoef,Abdullah Abderoef
j8wtag4722iodb9,Abel Zion Mabuza,Abel Zion Mabuza
elpwyb8503funwx,Abduragiem Orrie,Abduragiem Orrie
j9r8gtfnu2rq20x,Abel Sadiki,Abel Sadiki
edofgepejazugwk,Abea Seganeleng Melicia Molete,Abea Seganeleng Melicia Molete
jrbupbviy4vnmts,Abednigo Mendi Mongalo,Abednigo Mendi Mongalo
cudepedvu7wwi2r,Abel Thulo Ntsoele,Abel Thulo Ntsoele
ciugjrv5wzhijkq,Abinar Benny Segaole,Abinar Benny Segaole
kckblt3acwun89a,Abednigo Vusumuzi Khoza,Abednigo Vusumuzi Khoza
fpzstzfv6gdtsev,Abel Hermanus Johannes Oosthuizen,Abel Hermanus Johannes Oosthuizen
itrdj67r2oj5md3,Albert Vusumuzi Mahlangu,Albert Vusumuzi Mahlangu
boz2a06khjtpr3i,Abel Lefu Hanong,Abel Lefu Hanong
fukcswuzm7tz6kj,Abinaar Modikela Matlhoko,Abinaar Modikela Matlhoko
bthnblh28l4ev4u,Abel Van Wyk,Abel Van Wyk
nnossu5ct9cheno,Abinar Rambau,Abinar Rambau
ne0bf5chqlo3up4,Abram Molefe Mudau,Abram Molefe Mudau
oni785y1odcom0q,Abetinico Mathole,Abetinico Mathole
igt6o1nppbgo8v6,Abraham Dube,Abraham Dube
myq2c131m5icqn6,Abner Othneil Naidoo,Abner Othneil Naidoo
o4se1ex3ebo7tjt,Albertinah Khathazile Masuku,Albertinah Khathazile Masuku
o468x7ilb3j3kho,Abraham Du Plooy,Abraham Du Plooy
lwv174t1lr5zyx8,Achmat Semaar,Achmat Semaar
otx9j8kc49gw73b,Abraham Gerhardus Daniel Nel,Abraham Gerhardus Daniel Nel
gu9d4tr7msofakf,Abram Welly Hlongoane,Abram Welly Hlongoane
evtry18380e0e2y,Abram Jim Ncelise Gumede,Abram Jim Ncelise Gumede
jtgyav1ro1v60sp,Adeelah Amardien,Adeelah Amardien
r9l69r661dy00gj,Absolome Nyakallo Nyama,Absolome Nyakallo Nyama
lcbctu29u0p9qy5,Aidhika Roy,Aidhika Roy
dciehrl1v0dowe4,Alan Joseph Fuchs,Alan Joseph Fuchs
em8j2jwko8qbv28,Achmat Williams,Achmat Williams
bcs028xtb3gawky,Adeela Pringle,Adeela Pringle
gptk5pyphgot681,Agatha Wilhelmina Cilliers,Agatha Wilhelmina Cilliers
pfb1q26ij4kyat3,Adam Elias Magabane,Adam Elias Magabane
gfazmkfc2u80b25,Adam Sibuyi,Adam Sibuyi
knfehzk239mvnqg,Adel Nontethelelo Skosana,Adel Nontethelelo Skosana
lpnkam76r3zva2y,Adam David Fisher,Adam David Fisher
mu697enq0u395jc,Adre` Paulse,Adre` Paulse
ha3zh4pug5f0x7y,Agnes Daphne Noluthando Qikani,Agnes Daphne Noluthando Qikani
ixe2mimsvzd96f5,Akhona Mfaba,Akhona Mfaba
fo6p264z6qjppwm,Adieba Botha,Adieba Botha
mrjlr7l0ikwvwd8,Adriana Maria Randall,Adriana Maria Randall
6e5gihf4p02ctpb,Agnes Mapule Nqandela,Agnes Mapule Nqandela
eioxec19lsptyee,Agnes Tsamai,Agnes Tsamai
jiqeb5gu11azdno,Adele Noreen Campbell,Adele Noreen Campbell
0aoe4coz7kyapdr,Adrian John Williams,Adrian John Williams
itrjoo4k5jubpfw,Adriaan Van Der Merwe,ADRIAAN VAN DER MERWE
fdrz4kmp0zfy6ni,Advocate Fenya Maabane,Advocate Fenya Maabane
mb0axy7sg71wd2v,Agnes Tracy Mnyama,Agnes Tracy Mnyama
ck382lvnl17zu8e,Agmat Kamaldien,Agmat Kamaldien
j251citjfmape6r,Agnes Mtabasindi,Agnes Mtabasindi
b521oo9xj87kiu2,Agrippa Maphisa,Agrippa Maphisa
htqyuvb4exqtfrs,Agostinho Antonio Perestrelo Pestana,Agostinho Antonio Perestrelo Pestana
fhafml712sa5vf5,Agrinette Williams,Agrinette Williams
lazqc2wol2i15z0,Ahmed Cassim,Ahmed Cassim
igruv31g08q8b9m,Ahmed Rasheed Ismail Amod,Ahmed Rasheed Ismail Amod
d8n5kjxa9xyj4d1,Ahmed Munzoor Shaik Emam,Ahmed Munzoor Shaik Emam
d3nc8lpf4cin4u7,Albert Boy Msimango,Albert Boy Msimango
lvzxdwpdt6vbfxa,Aifheli Jeofrey Mudzuli,Aifheli Jeofrey Mudzuli
df2gcd68cr0rhct,Akanyang Isaacs Molefe,Akanyang Isaacs Molefe
oblhey8yagkc6bw,Alan Richard Winde,Alan Richard Winde
k7yvzstvjhwlcs6,Akhona Jora,Akhona Jora
o34qoyksnw6t56z,Albert Lekotse Mashilwane,Albert Lekotse Mashilwane
d9i9smlz5rz6oyz,Akanyang Reginaldohr Brains Lekhula,Akanyang Reginaldohr Brains Lekhula
hk0dh5qaqv96vwv,Alan Ross Mcloughlin,Alan Ross Mcloughlin
hjbc1jtz6aqg57r,Albert Ditlhake Mokoena,Albert Ditlhake Mokoena
75xjed1yezqrkie,Albert Dumisani Mtshali,Albert Dumisani Mtshali
gybgkza5dtyuzph,Ms Lulama Ngidi,Ms Lulama Ngidi
k343zmcc8ormupy,Albertina Kholeka Mseleku,Albertina Kholeka Mseleku
kq8zl1bhyjenkwz,Albertina Nonjiwu,Albertina Nonjiwu
mh75lss3s0ms82c,Albert Mtutuzeli Liwani,Albert Mtutuzeli Liwani
cbssv2xgk2wgclx,Albert Maarman,Albert Maarman
lbtw3gfkdifv2bf,Albert Metsing,Albert Metsing
gye3co6ed8r9rg6,Alec Goliath,Alec Goliath
hfkgss8ccsssofl,Alec Asia,Alec Asia
fw1u1iebrj1j7p2,Aletta Catharina Bester,Aletta Catharina Bester
ikx28p03l3opowo,Aleymaria Malefu Maqena-Potsane,Aleymaria Malefu Maqena-Potsane
e1bnv7ieoxmxe1q,Aletta Catharina Nefdt,Aletta Catharina Nefdt
hx7pgeyt2gwa30i,Aletta Catharina Johanna Visagie,Aletta Catharina Johanna Visagie
lsd46eqqcp8o9ig,Alexandra Jennifer Beukes,Alexandra Jennifer Beukes
j7gbg0hlasnovmy,Alexander Jonathan Isaacs,Alexander Jonathan Isaacs
jtkzb3gnr9j9bbf,Alex Mokoena,Alex Mokoena
dh6qact2jjahnwt,Aletta Itumeleng Makola,Aletta Itumeleng Makola
o1ha0kwcxh7fb6e,Alina Mantwa Kobo,Alina Mantwa Kobo
gsxpq93cwnsfckt,Alexandra Amanda Van Wyk,Alexandra Amanda Van Wyk
ic9o39je4290j2i,Skuta Alfred Mtsi,Skuta Alfred Mtsi
my9j1pjycyrjsje,Alexander Willem Frederik Middelberg,Alexander Willem Frederik Middelberg
bhgjb4a4pd0l10q,Alfred Mzwandile Nkosinkulu,Alfred Mzwandile Nkosinkulu
j37g18nurnsp4av,Alexia Zintle Ndlazi,Alexia Zintle Ndlazi
io8vh5jndxrwnas,Amanda Lemmert,Amanda Lemmert
f8p15mvpozqrljs,Alfred Landwa Skhosana,Alfred Landwa Skhosana
gmcvgsbjoyrmkle,Alfred Tshepo Tapala,Alfred Tshepo Tapala
matrp3l8r85gnv8,Alfred Butiki Ncube,Alfred Butiki Ncube
ggexkb2rqjicuee,Alfred Mthokozisi Myende,Alfred Mthokozisi Myende
b98lopg47brn2w1,Alice Nomvula Ponco,Alice Nomvula Ponco
lu1ycdmju1mmg5r,Alfred Norman Motsi,Alfred Norman Motsi
e615rzy9olml22u,Alfred Sandile Ndlovu,Alfred Sandile Ndlovu
k8zvfukyi83n8i0,Alfred Thomas Xulu,Alfred Thomas Xulu
h1gdb0haftn4jo1,Alicia Anne Lucas,Alicia Anne Lucas
8ygryhv97k46ogo,Allan Lee Jones,Allan Lee Jones
fmxli5yrodhndrs,Allan Eugene Keith Sauls,Allan Eugene Keith Sauls
g236f66mrvai0op,Media Inv.,Media Inv.
l6vtifgfw7izo4v,Allan James David Downs,Allan James David Downs
i0yfhweb22dpd90,Alta van Zyl,Alta van Zyl
lr7xs13yzgwy4nt,Alleck Xangu Nxumalo,Alleck Xangu Nxumalo
jav0t8vi9f7p3jr,Aloma Daniels,Aloma Daniels
n2ufzas4zzqmeia,Alswald Mandlenkosi Dosi,Alswald Mandlenkosi Dosi
nyyhjudadeg2ib1,Alpha Shelembe,Alpha Shelembe
i7w2lczgrov0c7s,Alta Rossouw,Alta Rossouw
ltn1j4jlsty116n,Alpheus Nkomozalahlwa Mchunu,Alpheus Nkomozalahlwa Mchunu
lstecszpfctx6ga,Amelia Tshine Mashile,Amelia Tshine Mashile
g2yowzoxk7cj26d,Alusewi Derick Londani,Alusewi Derick Londani
dvyrjzhs8gpzmc0,Alvin Shadrack Madela,Alvin Shadrack Madela
3131uus8jjdfb9v,Alvezo Fortuin,Alvezo Fortuin
n8yxcmwav6qov8q,Sikhakhane Nokuthula,Sikhakhane Nokuthula
kiy5szcfjejx75g,Alvina Wilhelmina Abrahams,Alvina Wilhelmina Abrahams
dqhdds6yyalgpk7,Alvin Botes,Alvin Botes
dgd3kuslekc249a,Amanda De Lange,Amanda De Lange
mb7ft7yrockqsrt,Amanda Phindile Violet Mabilisa,Amanda Phindile Violet Mabilisa
bannfhnxjuj9h6q,Amar Prithiraj Rampersad,Amar Prithiraj Rampersad
c4slo8y8nc96tne,Amos Gerald Matila,Amos Gerald Matila
bjs6gimgbiqfdld,Amelia Dianne Robson,Amelia Dianne Robson
pegityn22tsyimh,André Marlin Timotheus,André Marlin Timotheus
iyjkni1jsaterpz,Amon Mgwaba,Amon Mgwaba
mwx5xps71u1bs6h,Andre Francois Bartleman,Andre Francois Bartleman
bdhee75rfnmpgc3,Amor Lesley Van Zyl,Amor Lesley Van Zyl
jkw1pvmptqqh0ad,Amos Andries Marumo,Amos Andries Marumo
na2h3zcwc8cbbyb,Amos Fish Mahlalela,Amos Fish Mahlalela
mprlxjrhdnujlsp,Amos Xakabantu Langaliyakhanya Mlanjeni,Amos Xakabantu Langaliyakhanya Mlanjeni
i9ztmqrb14uj0n6,Anathi Ludaka,Anathi Ludaka
oeyyktcx3n60lue,Andile Ngconjana,Andile Ngconjana
crjo86x5f0g5tei,Anda Popo,Anda Popo
kjr5fqr7p7fdrt9,Andre Bothma,Andre Bothma
ca434cdztc7wfru,Andeline Ghafoor,Andeline Ghafoor
